timestamp,source_ip,dest_ip,source_port,dest_port,packet_size,flags,suspicious,severity,protocol_ARP,protocol_TCP,protocol_UDP,protocol_UNKNOWN,flag_S,flag_A,flag_F,flag_R,flag_P,threat_type_NONE,threat_type_UDP_FLOOD
2025-09-09 21:57:53.215804,192.168.0.106,20.189.173.3,49858.0,443.0,1084,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:53.230660,192.168.0.106,20.189.173.3,49858.0,443.0,1494,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:53.245457,192.168.0.106,20.189.173.3,49858.0,443.0,278,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:53.347156,20.189.173.3,192.168.0.106,443.0,49858.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:53.358734,20.189.173.3,192.168.0.106,443.0,49858.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:53.371108,20.189.173.3,192.168.0.106,443.0,49858.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:53.382312,20.189.173.3,192.168.0.106,443.0,49858.0,68,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:53.396324,20.189.173.3,192.168.0.106,443.0,49858.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:53.409155,20.189.173.3,192.168.0.106,443.0,49858.0,164,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:53.421521,192.168.0.106,20.189.173.3,49858.0,443.0,54,FA,0,1,False,True,False,False,0,1,1,0,0,True,False
2025-09-09 21:57:53.547790,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:57:53.587795,20.189.173.3,192.168.0.106,443.0,49858.0,96,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:53.602982,20.189.173.3,192.168.0.106,443.0,49858.0,56,FA,0,1,False,True,False,False,0,1,1,0,0,True,False
2025-09-09 21:57:53.632378,192.168.0.106,20.189.173.3,49858.0,443.0,54,RA,0,1,False,True,False,False,0,1,0,1,0,True,False
2025-09-09 21:57:54.240152,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:57:55.245014,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:57:56.536569,192.168.0.106,74.125.68.188,49797.0,5228.0,55,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:56.551871,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:57:56.611100,74.125.68.188,192.168.0.106,5228.0,49797.0,68,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:56.796897,192.168.0.106,74.125.68.188,49795.0,5228.0,55,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:56.871635,74.125.68.188,192.168.0.106,5228.0,49795.0,68,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:57.210220,192.168.0.106,148.113.16.130,64342.0,443.0,55,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:57.239803,148.113.16.130,192.168.0.106,443.0,64342.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:57.258585,192.168.0.106,148.113.16.130,64342.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:57.294363,148.113.16.130,192.168.0.106,443.0,64342.0,68,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:57.311000,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:57:58.245961,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:57:58.417117,192.168.0.106,192.168.0.1,64641.0,53.0,71,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:58.483082,192.168.0.106,192.168.0.1,52211.0,53.0,71,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:58.504104,192.168.0.106,104.18.39.21,49852.0,443.0,145,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.541514,192.168.0.1,192.168.0.106,53.0,64641.0,424,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:58.562189,104.18.39.21,192.168.0.106,443.0,49852.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.580761,192.168.0.1,192.168.0.106,53.0,52211.0,132,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:58.606136,192.168.0.106,104.18.32.47,49860.0,443.0,66,S,0,1,False,True,False,False,1,0,0,0,0,True,False
2025-09-09 21:57:58.625156,104.18.32.47,192.168.0.106,443.0,49860.0,68,SA,0,1,False,True,False,False,1,1,0,0,0,True,False
2025-09-09 21:57:58.652612,192.168.0.106,104.18.32.47,49860.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.677292,192.168.0.106,104.18.32.47,49860.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.705822,192.168.0.106,104.18.32.47,49860.0,443.0,710,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.729021,104.18.32.47,192.168.0.106,443.0,49860.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.746889,104.18.32.47,192.168.0.106,443.0,49860.0,1429,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.766561,192.168.0.106,104.18.32.47,49860.0,443.0,118,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.792445,192.168.0.106,104.18.32.47,49860.0,443.0,146,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.814087,192.168.0.106,104.18.32.47,49860.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.830615,192.168.0.106,104.18.32.47,49860.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.850337,192.168.0.106,104.18.32.47,49860.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.869699,192.168.0.106,104.18.32.47,49860.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.882112,192.168.0.106,104.18.32.47,49860.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.900541,192.168.0.106,104.18.32.47,49860.0,443.0,91,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.913381,192.168.0.106,104.18.32.47,49860.0,443.0,191,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.924992,104.18.32.47,192.168.0.106,443.0,49860.0,582,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.942603,192.168.0.106,104.18.32.47,49860.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:58.959141,192.168.0.106,104.18.32.47,49860.0,443.0,85,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.977279,104.18.32.47,192.168.0.106,443.0,49860.0,88,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:58.990899,104.18.32.47,192.168.0.106,443.0,49860.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.002150,104.18.32.47,192.168.0.106,443.0,49860.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.013106,104.18.32.47,192.168.0.106,443.0,49860.0,68,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.023963,104.18.32.47,192.168.0.106,443.0,49860.0,68,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.036292,104.18.32.47,192.168.0.106,443.0,49860.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.050115,192.168.0.106,104.18.32.47,49860.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.067795,104.18.32.47,192.168.0.106,443.0,49860.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.086002,104.18.39.21,192.168.0.106,443.0,49852.0,122,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:59.101153,192.168.0.106,104.18.39.21,49852.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.122473,104.18.32.47,192.168.0.106,443.0,49860.0,698,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:59.154889,104.18.32.47,192.168.0.106,443.0,49860.0,517,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:59.176843,192.168.0.106,104.18.32.47,49860.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.195536,104.18.32.47,192.168.0.106,443.0,49860.0,88,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:59.606794,192.168.0.106,104.18.32.47,49860.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.747307,192.168.0.106,104.18.39.21,49852.0,443.0,145,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:59.797344,104.18.39.21,192.168.0.106,443.0,49852.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.812866,192.168.0.106,192.168.0.1,60760.0,53.0,74,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:59.827903,192.168.0.106,192.168.0.1,60151.0,53.0,74,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:59.847258,192.168.0.1,192.168.0.106,53.0,60151.0,135,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:59.876146,192.168.0.1,192.168.0.106,53.0,60760.0,427,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:57:59.893071,192.168.0.106,172.64.155.209,49861.0,443.0,66,S,0,1,False,True,False,False,1,0,0,0,0,True,False
2025-09-09 21:57:59.911085,172.64.155.209,192.168.0.106,443.0,49861.0,68,SA,0,1,False,True,False,False,1,1,0,0,0,True,False
2025-09-09 21:57:59.927554,192.168.0.106,172.64.155.209,49861.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.949342,192.168.0.106,172.64.155.209,49861.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:57:59.965307,192.168.0.106,172.64.155.209,49861.0,443.0,617,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:57:59.986800,172.64.155.209,192.168.0.106,443.0,49861.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.033399,172.64.155.209,192.168.0.106,443.0,49861.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.056331,172.64.155.209,192.168.0.106,443.0,49861.0,1429,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.077494,192.168.0.106,172.64.155.209,49861.0,443.0,118,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.098756,192.168.0.106,172.64.155.209,49861.0,443.0,146,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.120928,192.168.0.106,172.64.155.209,49861.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.139554,192.168.0.106,172.64.155.209,49861.0,443.0,360,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.157940,192.168.0.106,172.64.155.209,49861.0,443.0,1454,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.187850,192.168.0.106,172.64.155.209,49861.0,443.0,75,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.215269,172.64.155.209,192.168.0.106,443.0,49861.0,582,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.236255,192.168.0.106,172.64.155.209,49861.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.250805,192.168.0.106,172.64.155.209,49861.0,443.0,85,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.269983,172.64.155.209,192.168.0.106,443.0,49861.0,88,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.283537,172.64.155.209,192.168.0.106,443.0,49861.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.302535,172.64.155.209,192.168.0.106,443.0,49861.0,68,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.327357,172.64.155.209,192.168.0.106,443.0,49861.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.343730,192.168.0.106,172.64.155.209,49861.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.363768,172.64.155.209,192.168.0.106,443.0,49861.0,56,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.380964,172.64.155.209,192.168.0.106,443.0,49861.0,970,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.397109,172.64.155.209,192.168.0.106,443.0,49861.0,101,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.419882,192.168.0.106,172.64.155.209,49861.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.447341,172.64.155.209,192.168.0.106,443.0,49861.0,88,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.470823,192.168.0.106,172.64.155.209,49861.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.492782,104.18.39.21,192.168.0.106,443.0,49852.0,122,PA,0,1,False,True,False,False,0,1,0,0,1,True,False
2025-09-09 21:58:00.526513,192.168.0.106,104.18.39.21,49852.0,443.0,54,A,0,1,False,True,False,False,0,1,0,0,0,True,False
2025-09-09 21:58:00.559022,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.123001,192.168.0.106,192.168.0.1,52263.0,53.0,74,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.143237,192.168.0.106,192.168.0.1,56848.0,53.0,74,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.177258,192.168.0.1,192.168.0.106,53.0,52263.0,338,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.254101,192.168.0.1,192.168.0.106,53.0,56848.0,347,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.312877,192.168.0.106,142.251.220.36,50131.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.327494,192.168.0.106,142.251.220.36,50131.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.340712,192.168.0.106,142.251.220.36,50131.0,443.0,123,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.370723,142.251.220.36,192.168.0.106,443.0,50131.0,82,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.420292,192.168.0.106,142.251.220.36,50131.0,443.0,1288,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.466937,192.168.0.106,142.251.220.36,50131.0,443.0,814,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.483603,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.502386,192.168.0.106,142.251.220.36,50131.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.532648,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.549122,192.168.0.106,142.251.220.36,50131.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.567516,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.589402,192.168.0.106,142.251.220.36,50131.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.682756,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.755244,192.168.0.106,142.251.220.36,50131.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.791464,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.804973,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.850760,142.251.220.36,192.168.0.106,443.0,50131.0,997,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.875792,142.251.220.36,192.168.0.106,443.0,50131.0,337,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.905754,142.251.220.36,192.168.0.106,443.0,50131.0,110,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.926733,142.251.220.36,192.168.0.106,443.0,50131.0,66,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.950703,192.168.0.106,142.251.220.36,50131.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:01.985935,142.251.220.36,192.168.0.106,443.0,50131.0,162,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.010171,142.251.220.36,192.168.0.106,443.0,50131.0,64,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.029012,192.168.0.106,142.251.220.36,50131.0,443.0,73,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.055517,192.168.0.106,142.251.220.36,50131.0,443.0,74,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.076103,142.251.220.36,192.168.0.106,443.0,50131.0,64,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.095223,192.168.0.106,142.251.220.36,50131.0,443.0,75,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.117245,192.168.0.106,142.251.220.36,50131.0,443.0,257,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.137507,142.251.220.36,192.168.0.106,443.0,50131.0,71,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.157741,192.168.0.106,192.168.0.105,0.0,0.0,42,,0,1,True,False,False,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.276209,192.168.0.106,142.251.220.36,50131.0,443.0,74,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.286520,142.251.220.36,192.168.0.106,443.0,50131.0,64,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.297967,192.168.0.106,142.251.220.36,50131.0,443.0,75,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.318605,192.168.0.106,142.251.220.36,50131.0,443.0,154,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.331337,142.251.220.36,192.168.0.106,443.0,50131.0,1134,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.342890,142.251.220.36,192.168.0.106,443.0,50131.0,141,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.354780,192.168.0.106,142.251.220.36,50131.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.367268,142.251.220.36,192.168.0.106,443.0,50131.0,66,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.379078,192.168.0.106,142.251.220.36,65219.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.393291,192.168.0.106,142.251.220.36,65219.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.407345,192.168.0.106,142.251.220.36,65219.0,443.0,119,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.421464,192.168.0.106,142.251.220.36,65219.0,443.0,335,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.432160,142.251.220.36,192.168.0.106,443.0,65219.0,82,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.443916,142.251.220.36,192.168.0.106,443.0,65219.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.456174,142.251.220.36,192.168.0.106,443.0,50131.0,1288,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.539262,142.251.220.36,192.168.0.106,443.0,50131.0,133,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.559537,192.168.0.106,142.251.220.36,65219.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.576662,142.251.220.36,192.168.0.106,443.0,50131.0,127,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.598563,142.251.220.36,192.168.0.106,443.0,50131.0,128,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.639391,192.168.0.106,142.251.220.36,50131.0,443.0,77,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.664043,192.168.0.106,142.251.220.36,50131.0,443.0,73,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.685341,142.251.220.36,192.168.0.106,443.0,50131.0,67,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.700030,142.251.220.36,192.168.0.106,443.0,50131.0,137,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.730371,192.168.0.106,142.251.220.36,50131.0,443.0,73,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.755676,142.251.220.36,192.168.0.106,443.0,65219.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.784248,192.168.0.106,142.251.220.36,65219.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.809538,142.251.220.36,192.168.0.106,443.0,65219.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.824892,142.251.220.36,192.168.0.106,443.0,50131.0,66,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.841560,192.168.0.106,142.251.220.36,65219.0,443.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.860016,142.251.220.36,192.168.0.106,443.0,65219.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.887075,142.251.220.36,192.168.0.106,443.0,65219.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.934353,142.251.220.36,192.168.0.106,443.0,65219.0,350,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.959373,142.251.220.36,192.168.0.106,443.0,65219.0,984,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.971480,142.251.220.36,192.168.0.106,443.0,65219.0,66,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:02.999678,142.251.220.36,192.168.0.106,443.0,65219.0,123,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.020132,192.168.0.106,142.251.220.36,65219.0,443.0,120,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.037873,192.168.0.106,142.251.220.36,65219.0,443.0,73,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.056470,142.251.220.36,192.168.0.106,443.0,65219.0,64,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.085067,192.168.0.106,142.251.220.36,65219.0,443.0,75,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.108954,142.251.220.36,192.168.0.106,443.0,65219.0,162,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.129601,192.168.0.106,142.251.220.36,65219.0,443.0,73,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.148211,142.251.220.36,192.168.0.106,443.0,50131.0,199,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.169930,142.251.220.36,192.168.0.106,443.0,50131.0,989,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.191170,192.168.0.106,142.251.220.36,50131.0,443.0,75,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.210346,192.168.0.106,142.251.220.36,50131.0,443.0,78,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.232973,142.251.220.36,192.168.0.106,443.0,50131.0,1287,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.260183,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.287510,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.305028,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.332109,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.369762,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.404659,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.434668,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.460468,192.168.0.106,142.251.220.36,50131.0,443.0,73,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.486923,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.514180,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
2025-09-09 21:58:03.533314,142.251.220.36,192.168.0.106,443.0,50131.0,1292,,0,1,False,False,True,False,0,0,0,0,0,True,False
